clean_id	label	homology_group	oof_fold	quality_tier	label_action	v2_03_training_weight	v2_03_use	audit_role
HPCLAS_TRAIN_P_005093	1	HPCLAS_TRAIN_P_005093	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005094	1	HPCLAS_TRAIN_P_005094	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005095	1	HPCLAS_TRAIN_P_005095	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005097	1	HPCLAS_TRAIN_P_005097	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005098	1	HPCLAS_TRAIN_P_005098	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005099	1	HPCLAS_TRAIN_P_005099	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005102	1	HPCLAS_TRAIN_P_005102	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005104	1	HPCLAS_TRAIN_P_005104	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005106	1	HPCLAS_TRAIN_P_005106	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005107	1	HPCLAS_TRAIN_P_005107	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005108	1	HPCLAS_TRAIN_P_005108	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005109	1	HPCLAS_TRAIN_P_005109	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005110	1	HPCLAS_TRAIN_P_005110	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005112	1	HPCLAS_TRAIN_P_005112	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005113	1	HPCLAS_TRAIN_P_005113	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005114	1	HPCLAS_TRAIN_P_005114	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005115	1	HPCLAS_TRAIN_P_005115	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005116	1	HPCLAS_TRAIN_P_005116	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005117	1	HPCLAS_TRAIN_P_005117	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005118	1	HPCLAS_TRAIN_P_005118	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005119	1	HPCLAS_TRAIN_P_005119	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005121	1	HPCLAS_TRAIN_P_005121	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005122	1	HPCLAS_TRAIN_P_005122	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005124	1	HPCLAS_TRAIN_P_005124	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005125	1	HPCLAS_TRAIN_P_005125	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005126	1	HPCLAS_TRAIN_P_005126	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005127	1	HPCLAS_TRAIN_P_005127	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005128	1	HPCLAS_TRAIN_P_005128	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005129	1	HPCLAS_TRAIN_N_001400	4	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005130	1	HPCLAS_TRAIN_P_005130	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005131	1	HPCLAS_TRAIN_P_005131	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005132	1	HPCLAS_TRAIN_P_005132	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005134	1	HPCLAS_TRAIN_P_005134	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005135	1	HPCLAS_TRAIN_P_005135	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005136	1	HPCLAS_TRAIN_P_005136	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005137	1	HPCLAS_TRAIN_P_005137	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005139	1	HPCLAS_TRAIN_P_005139	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005140	1	HPCLAS_TRAIN_P_005140	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005141	1	HPCLAS_TRAIN_P_005141	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005142	1	HPCLAS_TRAIN_P_005142	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005143	1	HPCLAS_TRAIN_P_005143	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005144	1	HPCLAS_TRAIN_P_005144	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005145	1	HPCLAS_TRAIN_P_005145	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005148	1	HPCLAS_TRAIN_P_005148	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005149	1	HPCLAS_TRAIN_P_005149	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005150	1	HPCLAS_TRAIN_P_005150	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005151	1	HPCLAS_TRAIN_P_005151	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005152	1	HPCLAS_TRAIN_P_005152	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005153	1	HPCLAS_TRAIN_P_005153	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005154	1	HPCLAS_TRAIN_P_005154	3	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005155	1	HPCLAS_TRAIN_P_005155	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005156	1	HPCLAS_TRAIN_P_005156	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005158	1	HPCLAS_TRAIN_P_005158	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005159	1	HPCLAS_TRAIN_P_005159	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005161	1	HPCLAS_TRAIN_P_005161	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005162	1	HPCLAS_TRAIN_P_005162	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005163	1	HPCLAS_TRAIN_N_004101	4	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005164	1	HPCLAS_TRAIN_P_005164	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005165	1	HPCLAS_TRAIN_P_005165	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005166	1	HPCLAS_TRAIN_P_005166	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005168	1	HPCLAS_TRAIN_P_005168	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005169	1	HPCLAS_TRAIN_P_005169	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005170	1	HPCLAS_TRAIN_P_005170	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005171	1	HPCLAS_TRAIN_P_005171	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005172	1	HPCLAS_TRAIN_P_005172	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005173	1	HPCLAS_TRAIN_P_005173	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005175	1	HPCLAS_TRAIN_P_005175	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005176	1	HPCLAS_TRAIN_P_005176	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005177	1	HPCLAS_TRAIN_P_005177	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005178	1	HPCLAS_TRAIN_P_005178	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005179	1	HPCLAS_TRAIN_P_005179	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005180	1	HPCLAS_TRAIN_N_001712	2	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005181	1	HPCLAS_TRAIN_P_005181	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005183	1	HPCLAS_TRAIN_P_005183	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005184	1	HPCLAS_TRAIN_P_005184	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005185	1	HPCLAS_TRAIN_P_005185	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005186	1	HPCLAS_TRAIN_P_005186	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005187	1	HPCLAS_TRAIN_P_005187	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005188	1	HPCLAS_TRAIN_P_005188	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005189	1	HPCLAS_TRAIN_P_005189	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005190	1	HPCLAS_TRAIN_P_005190	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005191	1	HPCLAS_TRAIN_P_005191	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005192	1	HPCLAS_TRAIN_P_005192	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005193	1	HPCLAS_TRAIN_P_005193	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005194	1	HPCLAS_TRAIN_P_005194	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005196	1	HPCLAS_TRAIN_P_005196	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005197	1	HPCLAS_TRAIN_P_005197	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005198	1	HPCLAS_TRAIN_P_004585	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005199	1	HPCLAS_TRAIN_P_005199	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005200	1	HPCLAS_TRAIN_P_005200	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005203	1	HPCLAS_TRAIN_P_005203	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005204	1	HPCLAS_TRAIN_P_005204	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005205	1	HPCLAS_TRAIN_P_005205	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005206	1	HPCLAS_TRAIN_P_005206	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005207	1	HPCLAS_TRAIN_P_005207	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005208	1	HPCLAS_TRAIN_P_005208	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005209	1	HPCLAS_TRAIN_P_005209	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005211	1	HPCLAS_TRAIN_P_005211	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005212	1	HPCLAS_TRAIN_P_005212	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005213	1	HPCLAS_TRAIN_P_005213	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005214	1	HPCLAS_TRAIN_P_005214	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005215	1	HPCLAS_TRAIN_P_005215	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005216	1	HPCLAS_TRAIN_P_005216	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005217	1	HPCLAS_TRAIN_P_005217	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005218	1	HPCLAS_TRAIN_P_005218	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005219	1	HPCLAS_TRAIN_P_005219	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005220	1	HPCLAS_TRAIN_P_005220	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005221	1	HPCLAS_TRAIN_P_005221	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005222	1	HPCLAS_TRAIN_P_005222	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005223	1	HPCLAS_TRAIN_P_005223	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005224	1	HPCLAS_TRAIN_P_005224	0	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005225	1	HPCLAS_TRAIN_P_005225	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005226	1	HPCLAS_TRAIN_P_005226	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005228	1	HPCLAS_TRAIN_P_005228	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005229	1	HPCLAS_TRAIN_P_005229	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005230	1	HPCLAS_TRAIN_P_005230	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005231	1	HPCLAS_TRAIN_P_005231	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005234	1	HPCLAS_TRAIN_P_005234	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005235	1	HPCLAS_TRAIN_P_005235	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005236	1	HPCLAS_TRAIN_P_005236	1	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005237	1	HPCLAS_TRAIN_P_005237	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005238	1	HPCLAS_TRAIN_P_005238	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005240	1	HPCLAS_TRAIN_P_005240	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005241	1	HPCLAS_TRAIN_P_005241	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005242	1	HPCLAS_TRAIN_P_005242	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005243	1	HPCLAS_TRAIN_P_005243	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005244	1	HPCLAS_TRAIN_P_005244	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005245	1	HPCLAS_TRAIN_P_005245	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005246	1	HPCLAS_TRAIN_P_005246	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005247	1	HPCLAS_TRAIN_P_005247	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005248	1	HPCLAS_TRAIN_P_005248	4	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005250	1	HPCLAS_TRAIN_P_005250	3	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005251	1	HPCLAS_TRAIN_P_005251	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005252	1	HPCLAS_TRAIN_P_005252	2	D_hard_sample	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005253	1	HPCLAS_TRAIN_P_005253	2	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005254	1	HPCLAS_TRAIN_P_005254	4	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005255	1	HPCLAS_TRAIN_P_005255	3	B_ambiguous	KEEP_SOURCE_LABEL	1.0	INCLUDE	DIAGNOSTIC_STRATUM
HPCLAS_TRAIN_P_005256	1	HPCLAS_TRAIN_P_005256	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005257	1	HPCLAS_TRAIN_P_005257	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005258	1	HPCLAS_TRAIN_P_005258	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005259	1	HPCLAS_TRAIN_P_005259	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005260	1	HPCLAS_TRAIN_P_005260	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005261	1	HPCLAS_TRAIN_P_005261	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005262	1	HPCLAS_TRAIN_P_005262	3	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005263	1	HPCLAS_TRAIN_P_005263	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005264	1	HPCLAS_TRAIN_P_005264	1	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
HPCLAS_TRAIN_P_005265	1	HPCLAS_TRAIN_P_005265	0	A_clean_core	KEEP_SOURCE_LABEL	1.0	INCLUDE	PRIMARY_AND_DIAGNOSTIC
