clean_id	label	fold	homology_group	ESMCHalo	DeepSaltPro
HPCLAS_TRAIN_P_003689	1	2	HPCLAS_TRAIN_P_003689	3.051498889923096	2.334333363182718
HPCLAS_TRAIN_P_003690	1	2	HPCLAS_TRAIN_P_003690	3.210081100463867	2.0333425145238326
HPCLAS_TRAIN_P_003691	1	3	HPCLAS_TRAIN_P_003691	4.545825958251953	4.7793552864269895
HPCLAS_TRAIN_P_003692	1	4	HPCLAS_TRAIN_P_003692	0.2052119970321655	0.9011243794748638
HPCLAS_TRAIN_P_003693	1	0	HPCLAS_TRAIN_P_003693	2.470081090927124	1.333591613576416
HPCLAS_TRAIN_P_003694	1	3	HPCLAS_TRAIN_P_003694	3.467559814453125	3.770102731646952
HPCLAS_TRAIN_P_003695	1	0	HPCLAS_TRAIN_P_003695	1.1811379194259644	0.2706462970844479
HPCLAS_TRAIN_P_003696	1	2	HPCLAS_TRAIN_P_003696	-0.0489965826272964	0.5443484959757049
HPCLAS_TRAIN_P_003697	1	4	HPCLAS_TRAIN_P_003697	2.6745290756225586	2.3087848326457547
HPCLAS_TRAIN_P_003698	1	1	HPCLAS_TRAIN_P_003698	4.33599853515625	3.094627316004685
HPCLAS_TRAIN_P_003699	1	3	HPCLAS_TRAIN_P_003699	2.059087038040161	4.914906589560267
HPCLAS_TRAIN_P_003701	1	1	HPCLAS_TRAIN_P_003701	2.602756261825561	1.443333884763987
HPCLAS_TRAIN_P_003702	1	3	HPCLAS_TRAIN_P_003702	2.966792345046997	1.982454863812564
HPCLAS_TRAIN_P_003703	1	2	HPCLAS_TRAIN_P_003703	2.5694363117218018	2.618021395625714
HPCLAS_TRAIN_P_003705	1	0	HPCLAS_TRAIN_P_003705	3.2108242511749268	2.792062092236792
HPCLAS_TRAIN_P_003706	1	2	HPCLAS_TRAIN_P_003706	3.482353448867798	2.295226678432929
HPCLAS_TRAIN_P_003707	1	2	HPCLAS_TRAIN_P_003707	2.8496499061584477	1.2860231936614248
HPCLAS_TRAIN_P_003708	1	4	HPCLAS_TRAIN_P_003708	3.4240915775299072	3.973883085833442
HPCLAS_TRAIN_P_003709	1	3	HPCLAS_TRAIN_P_003709	2.945062160491944	2.8077787851354588
HPCLAS_TRAIN_P_003710	1	0	HPCLAS_TRAIN_P_003710	3.865980386734009	3.662072034282146
HPCLAS_TRAIN_P_003711	1	2	HPCLAS_TRAIN_P_003711	3.4779863357543945	2.324250807389173
HPCLAS_TRAIN_P_003712	1	2	HPCLAS_TRAIN_P_003712	1.612916350364685	1.259076351788304
HPCLAS_TRAIN_P_003713	1	2	HPCLAS_TRAIN_P_003713	0.6035199165344238	1.105077848676402
HPCLAS_TRAIN_P_003714	1	1	HPCLAS_TRAIN_P_003714	2.90146803855896	1.9107549820076264
HPCLAS_TRAIN_P_003715	1	0	HPCLAS_TRAIN_P_003715	2.9904818534851074	3.144718742200401
HPCLAS_TRAIN_P_003716	1	4	HPCLAS_TRAIN_P_003716	2.134709358215332	1.1473488944078647
HPCLAS_TRAIN_P_003717	1	0	HPCLAS_TRAIN_P_003717	2.4912922382354736	2.699408827529047
HPCLAS_TRAIN_P_003719	1	0	HPCLAS_TRAIN_P_003719	3.2126853466033936	3.565136924925812
HPCLAS_TRAIN_P_003720	1	0	HPCLAS_TRAIN_P_003720	1.2138222455978394	0.0110930149826879
HPCLAS_TRAIN_P_003721	1	0	HPCLAS_TRAIN_N_004214	-0.5305752158164978	2.059603143776437
HPCLAS_TRAIN_P_003722	1	0	HPCLAS_TRAIN_P_003722	1.8593050241470337	2.83090119598888
HPCLAS_TRAIN_P_003723	1	0	HPCLAS_TRAIN_P_003723	2.8077969551086426	1.984208835220326
HPCLAS_TRAIN_P_003724	1	3	HPCLAS_TRAIN_P_003724	3.093562126159668	4.0753005075260615
HPCLAS_TRAIN_P_003725	1	2	HPCLAS_TRAIN_P_003725	3.186141014099121	2.456085967093192
HPCLAS_TRAIN_P_003726	1	4	HPCLAS_TRAIN_P_003726	2.002004146575928	1.598606880629411
HPCLAS_TRAIN_P_003727	1	1	HPCLAS_TRAIN_P_003727	3.9956676959991455	3.4435752881789194
HPCLAS_TRAIN_P_003728	1	1	HPCLAS_TRAIN_P_003728	3.2507874965667725	2.372871362549528
HPCLAS_TRAIN_P_003729	1	1	HPCLAS_TRAIN_P_003729	3.1070337295532227	2.526277777999049
HPCLAS_TRAIN_P_003730	1	3	HPCLAS_TRAIN_P_003730	3.6127874851226807	5.597102237838675
HPCLAS_TRAIN_P_003731	1	2	HPCLAS_TRAIN_P_003731	3.67863655090332	2.733910580542258
HPCLAS_TRAIN_P_003733	1	3	HPCLAS_TRAIN_P_003733	1.9247407913208008	2.305094944016273
HPCLAS_TRAIN_P_003734	1	2	HPCLAS_TRAIN_P_003734	-2.00083327293396	-0.6722096732638074
HPCLAS_TRAIN_P_003735	1	1	HPCLAS_TRAIN_P_003735	2.573580741882324	1.4543945147489006
HPCLAS_TRAIN_P_003736	1	1	HPCLAS_TRAIN_P_003736	2.881519556045532	2.6210165414016595
HPCLAS_TRAIN_P_003738	1	2	HPCLAS_TRAIN_P_003738	3.4765939712524414	2.234986512106193
HPCLAS_TRAIN_P_003739	1	3	HPCLAS_TRAIN_N_003000	0.2062279731035232	-0.7594911227388945
HPCLAS_TRAIN_P_003740	1	0	HPCLAS_TRAIN_P_003740	2.849240303039551	2.9555276583017704
HPCLAS_TRAIN_P_003741	1	0	HPCLAS_TRAIN_P_003741	2.3115696907043457	3.043169756105217
HPCLAS_TRAIN_P_003742	1	2	HPCLAS_TRAIN_P_003742	2.498546838760376	1.5954623368928262
HPCLAS_TRAIN_P_003743	1	2	HPCLAS_TRAIN_P_003743	3.0423710346221924	1.438970202433471
HPCLAS_TRAIN_P_003744	1	3	HPCLAS_TRAIN_N_003554	2.5208446979522705	4.74552631652307
HPCLAS_TRAIN_P_003745	1	4	HPCLAS_TRAIN_P_003745	2.1133904457092285	0.7006295266201773
HPCLAS_TRAIN_P_003746	1	4	HPCLAS_TRAIN_P_003746	3.4525222778320312	3.682534700977687
HPCLAS_TRAIN_P_003747	1	2	HPCLAS_TRAIN_P_003747	2.846088409423828	1.1912133365884097
HPCLAS_TRAIN_P_003748	1	2	HPCLAS_TRAIN_P_003748	1.171735405921936	0.4707096620816834
HPCLAS_TRAIN_P_003749	1	3	HPCLAS_TRAIN_P_003749	2.718801975250244	3.168110443874111
HPCLAS_TRAIN_P_003750	1	1	HPCLAS_TRAIN_P_003750	2.7476236820220947	2.117394964753361
HPCLAS_TRAIN_P_003751	1	2	HPCLAS_TRAIN_P_003751	1.748988389968872	1.1740898052632331
HPCLAS_TRAIN_P_003752	1	1	HPCLAS_TRAIN_P_003752	1.8889240026474	2.077510059041124
HPCLAS_TRAIN_P_003753	1	0	HPCLAS_TRAIN_N_001599	3.400615692138672	3.1386793239690274
HPCLAS_TRAIN_P_003754	1	3	HPCLAS_TRAIN_P_003754	-2.174602508544922	-0.3610246212711008
HPCLAS_TRAIN_P_003755	1	0	HPCLAS_TRAIN_P_003755	2.977781295776367	3.5844492795170897
HPCLAS_TRAIN_P_003757	1	2	HPCLAS_TRAIN_P_003757	3.380046844482422	2.3549919508353936
HPCLAS_TRAIN_P_003758	1	0	HPCLAS_TRAIN_P_003758	1.2240973711013794	1.5634092222733176
HPCLAS_TRAIN_P_003759	1	1	HPCLAS_TRAIN_P_003759	3.5714657306671143	1.5171197461106267
HPCLAS_TRAIN_P_003760	1	4	HPCLAS_TRAIN_P_003760	2.6795477867126465	2.442626691743583
HPCLAS_TRAIN_P_003761	1	2	HPCLAS_TRAIN_P_003761	3.680078029632568	2.3684074606217638
HPCLAS_TRAIN_P_003762	1	3	HPCLAS_TRAIN_P_003762	0.0150360167026519	-0.965594618094958
HPCLAS_TRAIN_P_003763	1	0	HPCLAS_TRAIN_P_003763	2.795199155807495	2.9603581849472547
HPCLAS_TRAIN_P_003764	1	4	HPCLAS_TRAIN_P_003764	3.6331634521484375	4.24009430240976
HPCLAS_TRAIN_P_003765	1	2	HPCLAS_TRAIN_P_003765	1.882013440132141	1.8346230409659072
HPCLAS_TRAIN_P_003766	1	0	HPCLAS_TRAIN_P_003766	3.2777299880981445	3.008116311514605
HPCLAS_TRAIN_P_003767	1	0	HPCLAS_TRAIN_P_003767	2.3335413932800293	1.5485625191939036
HPCLAS_TRAIN_P_003768	1	2	HPCLAS_TRAIN_P_003768	2.977955818176269	2.146556139364587
HPCLAS_TRAIN_P_003770	1	0	HPCLAS_TRAIN_P_003770	0.51045161485672	2.2688140371910257
HPCLAS_TRAIN_P_003771	1	4	HPCLAS_TRAIN_P_003771	2.215331554412842	1.0690648647939307
HPCLAS_TRAIN_P_003772	1	2	HPCLAS_TRAIN_P_003772	-0.7910674810409546	-1.5946728683480464
HPCLAS_TRAIN_P_003773	1	3	HPCLAS_TRAIN_P_003773	3.208108901977539	3.5969298088576
HPCLAS_TRAIN_P_003774	1	2	HPCLAS_TRAIN_P_003774	1.8132199048995967	1.344626791108229
HPCLAS_TRAIN_P_003775	1	0	HPCLAS_TRAIN_P_003775	-0.7088284492492676	-1.735384030856314
HPCLAS_TRAIN_P_003776	1	1	HPCLAS_TRAIN_P_003776	3.131700277328491	1.982702486992724
HPCLAS_TRAIN_P_003777	1	1	HPCLAS_TRAIN_P_003777	2.004744529724121	1.3980373027542456
HPCLAS_TRAIN_P_003778	1	4	HPCLAS_TRAIN_P_003778	3.626099348068237	4.425345919053349
HPCLAS_TRAIN_P_003779	1	2	HPCLAS_TRAIN_P_003779	1.870029091835022	0.9938114621715828
HPCLAS_TRAIN_P_003780	1	3	HPCLAS_TRAIN_P_003780	3.026531934738159	4.537470129294183
HPCLAS_TRAIN_P_003781	1	4	HPCLAS_TRAIN_P_003781	3.4405181407928467	3.6417887445063233
HPCLAS_TRAIN_P_003782	1	3	HPCLAS_TRAIN_P_003782	2.65626072883606	4.274030835364782
HPCLAS_TRAIN_P_003784	1	1	HPCLAS_TRAIN_P_003784	1.008366346359253	0.0676821036739991
HPCLAS_TRAIN_P_003785	1	3	HPCLAS_TRAIN_P_003785	2.30488395690918	1.355813971186263
HPCLAS_TRAIN_P_003786	1	2	HPCLAS_TRAIN_P_003786	-0.3781100809574127	0.1213530834617166
HPCLAS_TRAIN_P_003788	1	4	HPCLAS_TRAIN_P_003788	1.867348313331604	1.679286544646165
HPCLAS_TRAIN_P_003789	1	4	HPCLAS_TRAIN_P_003789	2.7822365760803223	1.8245886086020315
HPCLAS_TRAIN_P_003790	1	3	HPCLAS_TRAIN_P_003790	-0.6682623624801636	-1.8133594745563475
HPCLAS_TRAIN_P_003791	1	1	HPCLAS_TRAIN_P_003791	4.152661323547363	3.0975876791559043
HPCLAS_TRAIN_P_003792	1	1	HPCLAS_TRAIN_P_003792	2.704389333724976	2.25878243271737
HPCLAS_TRAIN_P_003793	1	0	HPCLAS_TRAIN_P_003793	0.9146462082862854	1.348285396916927
HPCLAS_TRAIN_P_003794	1	1	HPCLAS_TRAIN_P_003794	2.158483028411865	1.7903311071090209
HPCLAS_TRAIN_P_003795	1	4	HPCLAS_TRAIN_P_003795	2.81763219833374	3.380202626278109
HPCLAS_TRAIN_P_003796	1	4	HPCLAS_TRAIN_P_003796	3.266053915023804	4.113108353168499
HPCLAS_TRAIN_P_003797	1	4	HPCLAS_TRAIN_P_003797	2.982659816741944	3.436111767342804
HPCLAS_TRAIN_P_003798	1	4	HPCLAS_TRAIN_P_003798	4.064964294433594	3.415346240075045
HPCLAS_TRAIN_P_003800	1	1	HPCLAS_TRAIN_P_003800	3.766114473342896	2.8085876189929144
HPCLAS_TRAIN_P_003801	1	4	HPCLAS_TRAIN_P_003801	2.478467464447021	3.59408024885973
HPCLAS_TRAIN_P_003804	1	0	HPCLAS_TRAIN_P_003804	2.2911078929901123	1.716556815479802
HPCLAS_TRAIN_P_003805	1	0	HPCLAS_TRAIN_P_003805	0.5001954436302185	0.604156815759479
HPCLAS_TRAIN_P_003806	1	0	HPCLAS_TRAIN_P_003806	2.657846450805664	3.874420492762027
HPCLAS_TRAIN_P_003807	1	3	HPCLAS_TRAIN_P_003807	0.797734260559082	0.5506500897957936
HPCLAS_TRAIN_P_003808	1	2	HPCLAS_TRAIN_N_004826	1.834833741188049	0.7087370201611273
HPCLAS_TRAIN_P_003809	1	0	HPCLAS_TRAIN_P_003809	3.5794336795806885	2.1843519142357617
HPCLAS_TRAIN_P_003810	1	0	HPCLAS_TRAIN_P_003810	2.5029196739196777	2.021334326765797
HPCLAS_TRAIN_P_003811	1	3	HPCLAS_TRAIN_P_003811	2.85909104347229	3.905778554271159
HPCLAS_TRAIN_P_003812	1	3	HPCLAS_TRAIN_N_003099	2.002594470977783	1.6084690538309632
HPCLAS_TRAIN_P_003813	1	0	HPCLAS_TRAIN_P_003813	2.880571126937866	3.05686132727089
HPCLAS_TRAIN_P_003814	1	2	HPCLAS_TRAIN_P_003814	1.943675518035889	1.1432836222672464
HPCLAS_TRAIN_P_003815	1	3	HPCLAS_TRAIN_P_003815	2.829439163208008	3.2530618170322305
HPCLAS_TRAIN_P_003816	1	1	HPCLAS_TRAIN_P_003816	1.7432571649551392	1.8177184734227452
HPCLAS_TRAIN_P_003817	1	4	HPCLAS_TRAIN_P_003817	3.5159358978271484	3.900763763390141
HPCLAS_TRAIN_P_003818	1	4	HPCLAS_TRAIN_P_003818	2.232088088989258	0.6438725195461386
HPCLAS_TRAIN_P_003819	1	4	HPCLAS_TRAIN_P_003819	2.783452033996582	3.0527236036051506
HPCLAS_TRAIN_P_003820	1	4	HPCLAS_TRAIN_P_003820	1.878043532371521	1.2536250453282445
HPCLAS_TRAIN_P_003821	1	1	HPCLAS_TRAIN_P_003821	3.4840545654296875	3.287747172152867
HPCLAS_TRAIN_P_003822	1	1	HPCLAS_TRAIN_P_003822	2.392585039138794	-0.26381694139502
HPCLAS_TRAIN_P_003823	1	1	HPCLAS_TRAIN_P_003823	3.1038248538970947	2.685880745043045
HPCLAS_TRAIN_P_003824	1	1	HPCLAS_TRAIN_P_003824	2.4080793857574463	2.093350013547724
HPCLAS_TRAIN_P_003825	1	2	HPCLAS_TRAIN_P_003825	3.717628002166748	2.616470359689884
HPCLAS_TRAIN_P_003826	1	3	HPCLAS_TRAIN_P_003826	3.491689682006836	4.319315974627998
HPCLAS_TRAIN_P_003828	1	4	HPCLAS_TRAIN_P_003828	3.8136448860168457	5.529127951884405
HPCLAS_TRAIN_P_003829	1	1	HPCLAS_TRAIN_P_003829	2.6841025352478027	2.352644174067966
HPCLAS_TRAIN_P_003830	1	1	HPCLAS_TRAIN_P_003830	1.9852724075317385	1.4317347368418871
HPCLAS_TRAIN_P_003831	1	2	HPCLAS_TRAIN_P_003831	3.422922372817993	1.94930519008831
HPCLAS_TRAIN_P_003832	1	2	HPCLAS_TRAIN_P_003832	3.557292461395264	2.0165940264523496
HPCLAS_TRAIN_P_003833	1	0	HPCLAS_TRAIN_P_003833	2.83149790763855	2.073581141928493
HPCLAS_TRAIN_P_003834	1	0	HPCLAS_TRAIN_P_003834	1.1225481033325195	1.0416532840795885
HPCLAS_TRAIN_P_003835	1	4	HPCLAS_TRAIN_P_003835	3.045048713684082	3.1459342680632325
HPCLAS_TRAIN_P_003836	1	0	HPCLAS_TRAIN_P_003836	2.380988836288452	2.2525604524470686
HPCLAS_TRAIN_P_003837	1	2	HPCLAS_TRAIN_P_003837	3.8843491077423096	2.3806239690609066
HPCLAS_TRAIN_P_003838	1	2	HPCLAS_TRAIN_P_003838	2.1146883964538574	0.5306435112838828
HPCLAS_TRAIN_P_003839	1	0	HPCLAS_TRAIN_P_003839	2.54772424697876	2.6036307740985585
HPCLAS_TRAIN_P_003840	1	0	HPCLAS_TRAIN_P_003840	3.395723342895508	3.656526547599891
HPCLAS_TRAIN_P_003841	1	4	HPCLAS_TRAIN_P_003841	3.5775654315948486	4.669789910948616
HPCLAS_TRAIN_P_003842	1	2	HPCLAS_TRAIN_P_003842	0.447268396615982	0.1651043452741931
HPCLAS_TRAIN_P_003844	1	1	HPCLAS_TRAIN_P_003844	3.181640863418579	1.1786510991188928
HPCLAS_TRAIN_P_003845	1	0	HPCLAS_TRAIN_P_003845	2.9109292030334477	3.138448799117787
HPCLAS_TRAIN_P_003846	1	4	HPCLAS_TRAIN_P_003846	2.3513712882995605	-0.2791474158633885
HPCLAS_TRAIN_P_003847	1	1	HPCLAS_TRAIN_P_003847	3.0190300941467285	1.940401670430264
HPCLAS_TRAIN_P_003848	1	3	HPCLAS_TRAIN_P_003848	4.049400329589844	6.373680421078383
HPCLAS_TRAIN_P_003849	1	1	HPCLAS_TRAIN_P_003849	3.514822244644165	2.598350991096108
HPCLAS_TRAIN_P_003850	1	1	HPCLAS_TRAIN_P_003850	3.613004684448242	2.925544269974948
HPCLAS_TRAIN_P_003851	1	1	HPCLAS_TRAIN_P_003851	3.218055248260498	2.2723468892783147
HPCLAS_TRAIN_P_003852	1	4	HPCLAS_TRAIN_P_003852	2.308922052383423	2.2800746423888785
HPCLAS_TRAIN_P_003853	1	3	HPCLAS_TRAIN_P_003853	3.571928024291992	3.265384831731
HPCLAS_TRAIN_P_003854	1	4	HPCLAS_TRAIN_P_003854	2.669346332550049	3.563049515195754
HPCLAS_TRAIN_P_003856	1	4	HPCLAS_TRAIN_P_003856	0.3674138784408569	0.5390839999394864
HPCLAS_TRAIN_P_003857	1	4	HPCLAS_TRAIN_P_003857	2.35437560081482	1.7488737589334131
HPCLAS_TRAIN_P_003858	1	3	HPCLAS_TRAIN_P_003858	3.8204755783081055	4.548908527239013
HPCLAS_TRAIN_P_003859	1	0	HPCLAS_TRAIN_P_003859	2.3031625747680664	1.9170336086753104
HPCLAS_TRAIN_P_003861	1	4	HPCLAS_TRAIN_P_003861	2.2367231845855717	3.077174135948168
HPCLAS_TRAIN_P_003862	1	0	HPCLAS_TRAIN_P_003862	1.7141015529632568	1.7467485879795677
HPCLAS_TRAIN_P_003863	1	0	HPCLAS_TRAIN_P_003863	-0.8932650685310364	-1.3252977091186764
HPCLAS_TRAIN_P_003864	1	0	HPCLAS_TRAIN_P_003864	3.178552865982056	3.462316381655814
HPCLAS_TRAIN_P_003865	1	0	HPCLAS_TRAIN_P_003865	2.418428421020508	3.230452399275291
HPCLAS_TRAIN_P_003866	1	1	HPCLAS_TRAIN_P_003866	3.16313910484314	2.07575289808906
HPCLAS_TRAIN_P_003868	1	1	HPCLAS_TRAIN_P_003868	3.5320777893066406	3.105508767755101
HPCLAS_TRAIN_P_003869	1	1	HPCLAS_TRAIN_P_003869	2.0762178897857666	2.2162499976871963
HPCLAS_TRAIN_P_003871	1	3	HPCLAS_TRAIN_P_003871	2.5798985958099365	3.01578120749308
HPCLAS_TRAIN_P_003872	1	1	HPCLAS_TRAIN_P_003872	2.9959754943847656	2.159402678450645
HPCLAS_TRAIN_P_003873	1	2	HPCLAS_TRAIN_P_003873	2.902331829071045	2.36510147044258
HPCLAS_TRAIN_P_003874	1	0	HPCLAS_TRAIN_P_003874	2.989182472229004	2.5339390480362622
HPCLAS_TRAIN_P_003876	1	2	HPCLAS_TRAIN_P_003876	3.34205961227417	2.257115395807633
HPCLAS_TRAIN_P_003877	1	0	HPCLAS_TRAIN_P_003877	2.725783109664917	2.866423446623741
HPCLAS_TRAIN_P_003879	1	3	HPCLAS_TRAIN_P_003879	1.7384098768234253	3.246279629169769
HPCLAS_TRAIN_P_003880	1	1	HPCLAS_TRAIN_P_003880	3.680849075317383	1.1861622022735434
HPCLAS_TRAIN_P_003881	1	4	HPCLAS_TRAIN_P_003881	2.827630519866944	2.6375534630219946
HPCLAS_TRAIN_P_003882	1	2	HPCLAS_TRAIN_P_003882	2.5202958583831787	1.4590673222128814
HPCLAS_TRAIN_P_003883	1	1	HPCLAS_TRAIN_P_003883	3.743952512741089	1.82111125335539
HPCLAS_TRAIN_P_003885	1	4	HPCLAS_TRAIN_P_003885	2.1800103187561035	3.3723717232430763
HPCLAS_TRAIN_P_003886	1	4	HPCLAS_TRAIN_P_003886	2.856406211853028	2.334116487251617
HPCLAS_TRAIN_P_003887	1	0	HPCLAS_TRAIN_P_003887	2.5565693378448486	2.490006341850503
HPCLAS_TRAIN_P_003889	1	1	HPCLAS_TRAIN_P_003889	2.3604135513305664	2.2738296604829893
HPCLAS_TRAIN_P_003891	1	2	HPCLAS_TRAIN_P_003891	-2.1471288204193115	-1.4007082372302044
HPCLAS_TRAIN_P_003892	1	2	HPCLAS_TRAIN_P_003892	2.4802138805389404	1.152772265368161
HPCLAS_TRAIN_P_003893	1	4	HPCLAS_TRAIN_P_003893	3.601492404937744	4.45352697307252
HPCLAS_TRAIN_P_003894	1	4	HPCLAS_TRAIN_P_003894	3.167029857635498	4.030107571272493
HPCLAS_TRAIN_P_003895	1	3	HPCLAS_TRAIN_P_003895	3.714228391647339	4.721322479211323
HPCLAS_TRAIN_P_003897	1	0	HPCLAS_TRAIN_N_004210	2.261732578277588	2.088752830395889
HPCLAS_TRAIN_P_003898	1	0	HPCLAS_TRAIN_P_003898	2.560774087905884	3.0242304690051487
HPCLAS_TRAIN_P_003899	1	0	HPCLAS_TRAIN_P_003899	2.378048181533813	1.7737881794715724
HPCLAS_TRAIN_P_003900	1	0	HPCLAS_TRAIN_P_003900	2.8755664825439453	2.99836666685766
HPCLAS_TRAIN_P_003901	1	3	HPCLAS_TRAIN_P_003901	3.0662407875061035	3.3787395447055006
HPCLAS_TRAIN_P_003902	1	0	HPCLAS_TRAIN_P_003902	2.384332656860352	2.942383955685275
HPCLAS_TRAIN_P_003903	1	1	HPCLAS_TRAIN_P_003903	2.8913278579711914	1.1342963175361434
HPCLAS_TRAIN_P_003904	1	3	HPCLAS_TRAIN_P_003904	3.5024194717407227	3.895107750065504
HPCLAS_TRAIN_P_003905	1	2	HPCLAS_TRAIN_P_003905	2.9185099601745605	2.1300187465705767
HPCLAS_TRAIN_P_003907	1	4	HPCLAS_TRAIN_P_003907	2.015478134155273	2.599766833075236
HPCLAS_TRAIN_P_003908	1	3	HPCLAS_TRAIN_P_003908	3.755621910095215	4.2154304640222975
HPCLAS_TRAIN_P_003909	1	2	HPCLAS_TRAIN_P_003909	0.1525039076805114	0.174418689497829
HPCLAS_TRAIN_P_003911	1	2	HPCLAS_TRAIN_P_003911	2.4793150424957275	0.9172895917296652
HPCLAS_TRAIN_P_003912	1	1	HPCLAS_TRAIN_P_003912	3.709895610809326	3.3925459875551467
HPCLAS_TRAIN_P_003913	1	4	HPCLAS_TRAIN_P_003913	3.803896903991699	3.4729071161523546
HPCLAS_TRAIN_P_003914	1	1	HPCLAS_TRAIN_P_003914	3.986102819442749	2.709552653175454
HPCLAS_TRAIN_P_003915	1	4	HPCLAS_TRAIN_P_003915	1.4915050268173218	1.3559497005762169
HPCLAS_TRAIN_P_003917	1	4	HPCLAS_TRAIN_P_003917	2.9490551948547363	3.430317631799015
HPCLAS_TRAIN_P_003918	1	2	HPCLAS_TRAIN_P_003918	3.235193490982056	2.4212013658273173
HPCLAS_TRAIN_P_003919	1	4	HPCLAS_TRAIN_P_003919	2.972038745880127	3.0771797967570884
HPCLAS_TRAIN_P_003920	1	3	HPCLAS_TRAIN_P_003920	1.7251198291778564	3.619695407406725
HPCLAS_TRAIN_P_003921	1	2	HPCLAS_TRAIN_P_003921	3.527365207672119	1.465766726488978
HPCLAS_TRAIN_P_003922	1	2	HPCLAS_TRAIN_P_003922	4.116232395172119	2.55702196304758
HPCLAS_TRAIN_P_003923	1	2	HPCLAS_TRAIN_N_004339	1.4768507480621338	1.642686962549825
HPCLAS_TRAIN_P_003924	1	2	HPCLAS_TRAIN_P_003924	2.223011016845703	1.7079898703042764
HPCLAS_TRAIN_P_003925	1	3	HPCLAS_TRAIN_P_003925	3.0661821365356445	4.3773013551362085
HPCLAS_TRAIN_P_003926	1	2	HPCLAS_TRAIN_P_003926	3.5690925121307373	2.999720485385638
HPCLAS_TRAIN_P_003928	1	3	HPCLAS_TRAIN_P_003928	1.558138370513916	1.747368258687317
HPCLAS_TRAIN_P_003930	1	3	HPCLAS_TRAIN_P_003930	2.0891871452331543	3.0056164478300302
HPCLAS_TRAIN_P_003931	1	1	HPCLAS_TRAIN_P_003931	2.855658769607544	1.631004710881924
HPCLAS_TRAIN_P_003932	1	2	HPCLAS_TRAIN_P_003932	2.144402503967285	1.315802040609255
HPCLAS_TRAIN_P_003934	1	3	HPCLAS_TRAIN_P_003934	3.64526629447937	3.997130596327124
HPCLAS_TRAIN_P_003935	1	1	HPCLAS_TRAIN_P_003935	-0.0073160054162144	1.1739873636154576
HPCLAS_TRAIN_P_003936	1	2	HPCLAS_TRAIN_P_003936	3.667037487030029	2.617528598961139
HPCLAS_TRAIN_P_003937	1	1	HPCLAS_TRAIN_P_003937	4.3287129402160645	3.0766025447096785
HPCLAS_TRAIN_P_003938	1	1	HPCLAS_TRAIN_P_003938	2.265611171722412	1.5693205592791992
HPCLAS_TRAIN_P_003939	1	0	HPCLAS_TRAIN_P_003939	2.878159999847412	3.3917016194262803
HPCLAS_TRAIN_P_003941	1	1	HPCLAS_TRAIN_P_003941	2.7154366970062256	2.227963299436213
HPCLAS_TRAIN_P_003942	1	2	HPCLAS_TRAIN_P_006786	3.792841911315918	2.744352613407877
HPCLAS_TRAIN_P_003943	1	2	HPCLAS_TRAIN_P_003943	2.8548779487609863	1.9036207083003704
HPCLAS_TRAIN_P_003944	1	2	HPCLAS_TRAIN_P_003944	3.671489953994751	2.040289442575105
HPCLAS_TRAIN_P_003946	1	0	HPCLAS_TRAIN_N_002854	2.842358112335205	2.734640256394408
HPCLAS_TRAIN_P_003947	1	1	HPCLAS_TRAIN_P_003947	2.9360389709472656	2.738073190082074
HPCLAS_TRAIN_P_003948	1	1	HPCLAS_TRAIN_P_003948	2.642226219177246	2.3203382460478417
HPCLAS_TRAIN_P_003949	1	4	HPCLAS_TRAIN_P_003949	2.249706745147705	1.2442689463669263
HPCLAS_TRAIN_P_003950	1	4	HPCLAS_TRAIN_N_003352	2.453026294708252	2.186532030445224
HPCLAS_TRAIN_P_003951	1	2	HPCLAS_TRAIN_P_003951	2.8502402305603027	1.20757754436675
HPCLAS_TRAIN_P_003952	1	4	HPCLAS_TRAIN_P_003952	3.284694194793701	3.785633597153655
HPCLAS_TRAIN_P_003953	1	3	HPCLAS_TRAIN_P_003953	2.6843271255493164	3.0494000419247524
HPCLAS_TRAIN_P_003954	1	0	HPCLAS_TRAIN_P_003954	2.545675277709961	1.966304788197716
HPCLAS_TRAIN_P_003955	1	2	HPCLAS_TRAIN_P_003955	3.118987560272217	2.3843524080172447
HPCLAS_TRAIN_P_003956	1	3	HPCLAS_TRAIN_P_003956	3.4234421253204346	3.85444382944672
HPCLAS_TRAIN_P_003957	1	4	HPCLAS_TRAIN_P_003957	2.581691265106201	3.729857710270202
HPCLAS_TRAIN_P_003958	1	4	HPCLAS_TRAIN_P_003958	3.40523099899292	3.111222451346308
HPCLAS_TRAIN_P_003959	1	1	HPCLAS_TRAIN_P_003959	3.912092447280884	3.054173638643209
HPCLAS_TRAIN_P_003960	1	0	HPCLAS_TRAIN_P_003960	1.707654356956482	1.3288072697810496
HPCLAS_TRAIN_P_003961	1	2	HPCLAS_TRAIN_P_003961	3.089712142944336	2.313093178533707
HPCLAS_TRAIN_P_003962	1	0	HPCLAS_TRAIN_P_003962	2.414914608001709	3.187826299056625
HPCLAS_TRAIN_P_003963	1	4	HPCLAS_TRAIN_P_003963	3.103082656860352	3.6041094801896416
HPCLAS_TRAIN_P_003964	1	3	HPCLAS_TRAIN_P_001291	2.8106343746185303	3.420367190547234
HPCLAS_TRAIN_P_003965	1	3	HPCLAS_TRAIN_P_003965	3.625590324401856	4.461900678235808
