positive_clean_id	positive_fold	positive_homology_group	negative_clean_id	negative_fold	negative_homology_group	negative_quality_tier	negative_mean_label_support	aac_physchem_scaled_distance	pair_status
HPCLAS_TRAIN_P_006546	4	HPCLAS_TRAIN_P_006546	HPCLAS_TRAIN_N_003309	1	HPCLAS_TRAIN_N_003309	D_hard_sample	0.26217577226506705	4.6372471411238445	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006547	3	HPCLAS_TRAIN_P_006559	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	4.533507055792137	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006547	3	HPCLAS_TRAIN_P_006559	HPCLAS_TRAIN_N_002961	2	HPCLAS_TRAIN_N_002961	D_hard_sample	0.3024466133425592	5.5767890683095445	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006547	3	HPCLAS_TRAIN_P_006559	HPCLAS_TRAIN_N_001317	4	HPCLAS_TRAIN_N_001317	B_ambiguous	0.024771980696184026	5.672365265357572	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006548	3	HPCLAS_TRAIN_P_006548	HPCLAS_TRAIN_N_001655	4	HPCLAS_TRAIN_N_001655	D_hard_sample	0.7230204189707434	3.470770977952684	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006548	3	HPCLAS_TRAIN_P_006548	HPCLAS_TRAIN_N_003253	0	HPCLAS_TRAIN_N_003253	D_hard_sample	0.5178900947831852	3.5573248696741118	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006548	3	HPCLAS_TRAIN_P_006548	HPCLAS_TRAIN_N_001036	3	HPCLAS_TRAIN_N_001036	D_hard_sample	0.3055779966441248	3.594850946252058	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006550	0	HPCLAS_TRAIN_P_006550	HPCLAS_TRAIN_N_004825	4	HPCLAS_TRAIN_N_004825	D_hard_sample	0.10805364326466416	3.7779956397225334	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006550	0	HPCLAS_TRAIN_P_006550	HPCLAS_TRAIN_N_002230	2	HPCLAS_TRAIN_N_002230	D_hard_sample	0.7334735652710612	3.8842064900395488	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006550	0	HPCLAS_TRAIN_P_006550	HPCLAS_TRAIN_N_003467	0	HPCLAS_TRAIN_N_003467	B_ambiguous	0.35375835482180534	3.9083082152032733	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006551	3	HPCLAS_TRAIN_P_006551	HPCLAS_TRAIN_N_003564	2	HPCLAS_TRAIN_N_003564	D_hard_sample	0.26070146877299377	2.6651935594328275	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006551	3	HPCLAS_TRAIN_P_006551	HPCLAS_TRAIN_N_001360	2	HPCLAS_TRAIN_N_001360	D_hard_sample	0.3132552881390053	3.5759111104027217	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006551	3	HPCLAS_TRAIN_P_006551	HPCLAS_TRAIN_N_003161	2	HPCLAS_TRAIN_N_003161	D_hard_sample	0.7892997315223013	3.6430227069386434	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006552	1	HPCLAS_TRAIN_P_006552	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	5.842168254565238	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006552	1	HPCLAS_TRAIN_P_006552	HPCLAS_TRAIN_N_003810	1	HPCLAS_TRAIN_N_003810	B_ambiguous	0.027906369822032467	6.1715348673918635	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006552	1	HPCLAS_TRAIN_P_006552	HPCLAS_TRAIN_N_002387	4	HPCLAS_TRAIN_N_002387	D_hard_sample	0.3386076620606711	6.187378231236908	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006553	1	HPCLAS_TRAIN_P_006553	HPCLAS_TRAIN_N_004771	3	HPCLAS_TRAIN_N_004771	D_hard_sample	0.36867091772689475	5.265322872488143	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006553	1	HPCLAS_TRAIN_P_006553	HPCLAS_TRAIN_N_002108	0	HPCLAS_TRAIN_N_002108	D_hard_sample	0.6480231600915011	5.53839846548198	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006553	1	HPCLAS_TRAIN_P_006553	HPCLAS_TRAIN_N_004581	4	HPCLAS_TRAIN_N_004581	D_hard_sample	0.5610955958404694	5.667318951528596	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006554	1	HPCLAS_TRAIN_P_006554	HPCLAS_TRAIN_N_003243	3	HPCLAS_TRAIN_N_003243	D_hard_sample	0.642855305778132	5.368593095841702	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006554	1	HPCLAS_TRAIN_P_006554	HPCLAS_TRAIN_N_001521	1	HPCLAS_TRAIN_N_001521	D_hard_sample	0.18949440661155414	5.702877445556663	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006554	1	HPCLAS_TRAIN_P_006554	HPCLAS_TRAIN_N_002115	1	HPCLAS_TRAIN_N_002115	B_ambiguous	0.10028755774200548	6.295287412704381	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006555	1	HPCLAS_TRAIN_P_006555	HPCLAS_TRAIN_N_000848	0	HPCLAS_TRAIN_N_000848	D_hard_sample	0.6140684709902451	3.46140078629859	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006555	1	HPCLAS_TRAIN_P_006555	HPCLAS_TRAIN_N_004064	1	HPCLAS_TRAIN_N_004064	B_ambiguous	0.9919380920577009	3.4974019600409703	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006555	1	HPCLAS_TRAIN_P_006555	HPCLAS_TRAIN_N_001371	1	HPCLAS_TRAIN_N_001371	D_hard_sample	0.3282851256399927	3.546702014488571	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006556	3	HPCLAS_TRAIN_P_006556	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	3.7817514132371497	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006556	3	HPCLAS_TRAIN_P_006556	HPCLAS_TRAIN_N_001443	4	HPCLAS_TRAIN_N_001443	B_ambiguous	0.2425212556901454	4.141990584051174	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006556	3	HPCLAS_TRAIN_P_006556	HPCLAS_TRAIN_N_004212	4	HPCLAS_TRAIN_N_004212	D_hard_sample	0.40358230915274323	4.214966848162281	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006557	0	HPCLAS_TRAIN_P_006557	HPCLAS_TRAIN_N_005102	1	HPCLAS_TRAIN_N_005102	D_hard_sample	0.7531174297536042	4.506968224219286	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006557	0	HPCLAS_TRAIN_P_006557	HPCLAS_TRAIN_N_004813	3	HPCLAS_TRAIN_N_004813	B_ambiguous	0.5702987220309255	4.525899518784715	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006557	0	HPCLAS_TRAIN_P_006557	HPCLAS_TRAIN_N_000563	2	HPCLAS_TRAIN_N_000563	D_hard_sample	0.6655945403308423	5.055376458671874	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006558	2	HPCLAS_TRAIN_P_006558	HPCLAS_TRAIN_N_001842	1	HPCLAS_TRAIN_N_001842	B_ambiguous	0.4207992838436061	4.185560818303443	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006558	2	HPCLAS_TRAIN_P_006558	HPCLAS_TRAIN_N_004825	4	HPCLAS_TRAIN_N_004825	D_hard_sample	0.10805364326466416	4.373697390386559	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006558	2	HPCLAS_TRAIN_P_006558	HPCLAS_TRAIN_N_004993	0	HPCLAS_TRAIN_N_004993	D_hard_sample	0.4661388329243974	4.52308730013475	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006559	3	HPCLAS_TRAIN_P_006559	HPCLAS_TRAIN_N_001036	3	HPCLAS_TRAIN_N_001036	D_hard_sample	0.3055779966441248	3.608139317076772	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006559	3	HPCLAS_TRAIN_P_006559	HPCLAS_TRAIN_N_003777	1	HPCLAS_TRAIN_N_003777	D_hard_sample	0.49684800999665263	3.9703804260062987	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006559	3	HPCLAS_TRAIN_P_006559	HPCLAS_TRAIN_N_002856	2	HPCLAS_TRAIN_N_002856	D_hard_sample	0.4187421374385574	4.0341534900447495	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006560	2	HPCLAS_TRAIN_P_006560	HPCLAS_TRAIN_N_000318	4	HPCLAS_TRAIN_N_000318	D_hard_sample	0.15316792801307874	3.1452785175861946	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006560	2	HPCLAS_TRAIN_P_006560	HPCLAS_TRAIN_N_003631	4	HPCLAS_TRAIN_N_003631	D_hard_sample	0.5392839476911244	3.6623259364254976	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006560	2	HPCLAS_TRAIN_P_006560	HPCLAS_TRAIN_N_001036	3	HPCLAS_TRAIN_N_001036	D_hard_sample	0.3055779966441248	3.7197522465239503	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006561	1	HPCLAS_TRAIN_P_006561	HPCLAS_TRAIN_N_002752	3	HPCLAS_TRAIN_N_002752	D_hard_sample	0.590722268158918	4.437594211149053	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006561	1	HPCLAS_TRAIN_P_006561	HPCLAS_TRAIN_N_004610	2	HPCLAS_TRAIN_N_004610	D_hard_sample	0.8247454422437368	4.908710387433	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006561	1	HPCLAS_TRAIN_P_006561	HPCLAS_TRAIN_N_004476	1	HPCLAS_TRAIN_N_004476	D_hard_sample	0.36401770824062796	5.0421092877471745	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006562	3	HPCLAS_TRAIN_P_006562	HPCLAS_TRAIN_N_002121	2	HPCLAS_TRAIN_N_002121	B_ambiguous	0.2864941349212553	3.545621465952454	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006562	3	HPCLAS_TRAIN_P_006562	HPCLAS_TRAIN_N_003631	4	HPCLAS_TRAIN_N_003631	D_hard_sample	0.5392839476911244	3.602543304559185	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006562	3	HPCLAS_TRAIN_P_006562	HPCLAS_TRAIN_N_005042	0	HPCLAS_TRAIN_N_005042	D_hard_sample	0.5410387882743999	3.717752175395686	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006563	1	HPCLAS_TRAIN_P_006563	HPCLAS_TRAIN_N_001820	3	HPCLAS_TRAIN_N_001820	B_ambiguous	0.07300788230754533	6.114638769106463	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006563	1	HPCLAS_TRAIN_P_006563	HPCLAS_TRAIN_N_000353	4	HPCLAS_TRAIN_N_000353	D_hard_sample	0.32001447532821753	6.1249046392588085	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006563	1	HPCLAS_TRAIN_P_006563	HPCLAS_TRAIN_N_000570	1	HPCLAS_TRAIN_N_000570	D_hard_sample	0.6460021685063823	6.189861451475347	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006564	3	HPCLAS_TRAIN_P_006564	HPCLAS_TRAIN_N_000752	3	HPCLAS_TRAIN_N_000752	D_hard_sample	0.5309907397244706	3.650708646204063	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006564	3	HPCLAS_TRAIN_P_006564	HPCLAS_TRAIN_N_000487	1	HPCLAS_TRAIN_N_000487	D_hard_sample	0.7362425151729033	3.6790656740858556	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006564	3	HPCLAS_TRAIN_P_006564	HPCLAS_TRAIN_N_000789	2	HPCLAS_TRAIN_N_000789	D_hard_sample	0.6662343742575958	4.024718138185782	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006565	3	HPCLAS_TRAIN_P_006565	HPCLAS_TRAIN_N_000879	1	HPCLAS_TRAIN_N_000879	D_hard_sample	0.5808856519719824	3.7555482456970326	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006565	3	HPCLAS_TRAIN_P_006565	HPCLAS_TRAIN_N_003683	4	HPCLAS_TRAIN_N_003683	D_hard_sample	0.23181890079179002	3.884040523185415	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006565	3	HPCLAS_TRAIN_P_006565	HPCLAS_TRAIN_N_000471	1	HPCLAS_TRAIN_N_004080	D_hard_sample	0.7449140772098145	4.091876762992481	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006566	4	HPCLAS_TRAIN_P_006566	HPCLAS_TRAIN_N_003361	0	HPCLAS_TRAIN_N_003361	D_hard_sample	0.26056591891067554	2.519824957986386	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006566	4	HPCLAS_TRAIN_P_006566	HPCLAS_TRAIN_N_003632	3	HPCLAS_TRAIN_N_003632	D_hard_sample	0.5643757548041763	2.6655674050087153	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006566	4	HPCLAS_TRAIN_P_006566	HPCLAS_TRAIN_N_004073	0	HPCLAS_TRAIN_N_004073	D_hard_sample	0.2986725031308186	2.797257538058472	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006567	3	HPCLAS_TRAIN_P_006567	HPCLAS_TRAIN_N_001276	0	HPCLAS_TRAIN_N_001276	D_hard_sample	0.4608675709289984	4.624086597539168	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006567	3	HPCLAS_TRAIN_P_006567	HPCLAS_TRAIN_N_002269	2	HPCLAS_TRAIN_N_002269	D_hard_sample	0.7580002558668436	4.768987365608719	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006567	3	HPCLAS_TRAIN_P_006567	HPCLAS_TRAIN_N_000173	0	HPCLAS_TRAIN_N_000173	D_hard_sample	0.7396382889991516	4.802226866894164	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006568	0	HPCLAS_TRAIN_P_006568	HPCLAS_TRAIN_N_002136	3	HPCLAS_TRAIN_N_002136	D_hard_sample	0.8294794962330979	3.59009314078806	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006568	0	HPCLAS_TRAIN_P_006568	HPCLAS_TRAIN_N_002990	1	HPCLAS_TRAIN_N_002990	D_hard_sample	0.6168520598086186	3.8083920734728687	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006568	0	HPCLAS_TRAIN_P_006568	HPCLAS_TRAIN_N_003650	2	HPCLAS_TRAIN_N_003650	D_hard_sample	0.5472641209971356	3.9673924769070137	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006570	0	HPCLAS_TRAIN_P_006570	HPCLAS_TRAIN_N_000401	0	HPCLAS_TRAIN_N_000401	D_hard_sample	0.7208209333951489	3.096265084750253	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006570	0	HPCLAS_TRAIN_P_006570	HPCLAS_TRAIN_N_004228	4	HPCLAS_TRAIN_N_004228	D_hard_sample	0.6410259491480735	3.3814118526160706	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006570	0	HPCLAS_TRAIN_P_006570	HPCLAS_TRAIN_N_004771	3	HPCLAS_TRAIN_N_004771	D_hard_sample	0.36867091772689475	3.7971145143894143	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006571	1	HPCLAS_TRAIN_P_006571	HPCLAS_TRAIN_N_003777	1	HPCLAS_TRAIN_N_003777	D_hard_sample	0.49684800999665263	4.247494726709143	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006571	1	HPCLAS_TRAIN_P_006571	HPCLAS_TRAIN_N_000451	4	HPCLAS_TRAIN_N_000451	D_hard_sample	0.37653698938467245	4.413100867306841	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006571	1	HPCLAS_TRAIN_P_006571	HPCLAS_TRAIN_N_001238	0	HPCLAS_TRAIN_N_001238	D_hard_sample	0.20376847974425405	4.638883328290543	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006573	4	HPCLAS_TRAIN_P_006573	HPCLAS_TRAIN_N_001400	4	HPCLAS_TRAIN_N_001400	B_ambiguous	0.46379071988409987	3.923206699338249	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006573	4	HPCLAS_TRAIN_P_006573	HPCLAS_TRAIN_N_003442	3	HPCLAS_TRAIN_N_003442	D_hard_sample	0.7182114888195582	3.9404130698429283	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006573	4	HPCLAS_TRAIN_P_006573	HPCLAS_TRAIN_N_000885	4	HPCLAS_TRAIN_N_000885	D_hard_sample	0.23318343353189896	4.305538075817104	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006574	3	HPCLAS_TRAIN_P_006574	HPCLAS_TRAIN_N_002639	4	HPCLAS_TRAIN_N_002639	D_hard_sample	0.6294377057704194	2.989677684262844	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006574	3	HPCLAS_TRAIN_P_006574	HPCLAS_TRAIN_N_002024	2	HPCLAS_TRAIN_N_002024	D_hard_sample	0.5339481311162916	3.1845965356693164	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006574	3	HPCLAS_TRAIN_P_006574	HPCLAS_TRAIN_N_000995	0	HPCLAS_TRAIN_N_000995	B_ambiguous	0.23036160781957446	3.2585357551870877	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006575	4	HPCLAS_TRAIN_N_004870	HPCLAS_TRAIN_N_002092	4	HPCLAS_TRAIN_N_002092	D_hard_sample	0.7315238896418964	3.7854444719171787	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006575	4	HPCLAS_TRAIN_N_004870	HPCLAS_TRAIN_N_004844	3	HPCLAS_TRAIN_N_004844	D_hard_sample	0.12712731221073437	3.799165572524855	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006575	4	HPCLAS_TRAIN_N_004870	HPCLAS_TRAIN_N_003844	1	HPCLAS_TRAIN_N_003844	B_ambiguous	0.42496758900460446	3.9337954889312146	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006576	2	HPCLAS_TRAIN_P_006576	HPCLAS_TRAIN_N_000869	2	HPCLAS_TRAIN_N_000869	D_hard_sample	0.17813459602731596	5.152173229867731	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006576	2	HPCLAS_TRAIN_P_006576	HPCLAS_TRAIN_N_004093	3	HPCLAS_TRAIN_N_004093	D_hard_sample	0.4135790049563477	5.667452771322508	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006576	2	HPCLAS_TRAIN_P_006576	HPCLAS_TRAIN_N_000401	0	HPCLAS_TRAIN_N_000401	D_hard_sample	0.7208209333951489	5.921932688579322	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006577	3	HPCLAS_TRAIN_P_006577	HPCLAS_TRAIN_N_000644	4	HPCLAS_TRAIN_N_000644	D_hard_sample	0.6122642079706742	5.067187985592185	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006577	3	HPCLAS_TRAIN_P_006577	HPCLAS_TRAIN_N_003769	3	HPCLAS_TRAIN_N_003769	D_hard_sample	0.5937103002918415	5.274195084581523	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006577	3	HPCLAS_TRAIN_P_006577	HPCLAS_TRAIN_N_002287	3	HPCLAS_TRAIN_N_002287	D_hard_sample	0.6918352885869927	5.2780753770896816	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006578	1	HPCLAS_TRAIN_P_006578	HPCLAS_TRAIN_N_003845	1	HPCLAS_TRAIN_N_003845	B_ambiguous	0.06802258549285604	4.992551969992155	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006578	1	HPCLAS_TRAIN_P_006578	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	5.050618391949306	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006578	1	HPCLAS_TRAIN_P_006578	HPCLAS_TRAIN_N_002060	0	HPCLAS_TRAIN_N_002060	D_hard_sample	0.254159178046559	5.335828964856814	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006579	2	HPCLAS_TRAIN_P_006579	HPCLAS_TRAIN_N_004992	0	HPCLAS_TRAIN_N_004992	D_hard_sample	0.6260222824677143	6.394900077359194	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006579	2	HPCLAS_TRAIN_P_006579	HPCLAS_TRAIN_N_001449	3	HPCLAS_TRAIN_N_001449	D_hard_sample	0.3022843041322594	6.604169400330092	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006579	2	HPCLAS_TRAIN_P_006579	HPCLAS_TRAIN_N_003435	4	HPCLAS_TRAIN_N_003435	D_hard_sample	0.6172209707050157	6.608245069916237	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006581	1	HPCLAS_TRAIN_P_006581	HPCLAS_TRAIN_N_002354	2	HPCLAS_TRAIN_N_002354	D_hard_sample	0.6138840051499412	1.985601955744272	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006581	1	HPCLAS_TRAIN_P_006581	HPCLAS_TRAIN_N_002503	3	HPCLAS_TRAIN_N_002503	B_ambiguous	0.6993279731668358	2.163469742949499	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006581	1	HPCLAS_TRAIN_P_006581	HPCLAS_TRAIN_N_000093	2	HPCLAS_TRAIN_N_000093	B_ambiguous	0.549909573136861	2.1776413185541066	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006582	2	HPCLAS_TRAIN_P_006582	HPCLAS_TRAIN_N_003845	1	HPCLAS_TRAIN_N_003845	B_ambiguous	0.06802258549285604	7.260420418109441	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006582	2	HPCLAS_TRAIN_P_006582	HPCLAS_TRAIN_N_003203	1	HPCLAS_TRAIN_N_003203	B_ambiguous	0.0482252793154588	7.530853039691771	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006582	2	HPCLAS_TRAIN_P_006582	HPCLAS_TRAIN_N_003810	1	HPCLAS_TRAIN_N_003810	B_ambiguous	0.027906369822032467	7.715084457862223	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006585	0	HPCLAS_TRAIN_P_006585	HPCLAS_TRAIN_N_003212	3	HPCLAS_TRAIN_N_003212	D_hard_sample	0.14559995830517225	5.019294862734574	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006585	0	HPCLAS_TRAIN_P_006585	HPCLAS_TRAIN_N_000658	3	HPCLAS_TRAIN_N_000658	B_ambiguous	0.06508514631605145	5.062269182490973	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006585	0	HPCLAS_TRAIN_P_006585	HPCLAS_TRAIN_N_002581	3	HPCLAS_TRAIN_N_002581	D_hard_sample	0.8023946731483168	5.077310912515634	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006586	0	HPCLAS_TRAIN_P_006586	HPCLAS_TRAIN_N_002820	2	HPCLAS_TRAIN_N_002820	D_hard_sample	0.6597846309121266	3.107407428659858	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006586	0	HPCLAS_TRAIN_P_006586	HPCLAS_TRAIN_N_002639	4	HPCLAS_TRAIN_N_002639	D_hard_sample	0.6294377057704194	3.6003310855422477	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006586	0	HPCLAS_TRAIN_P_006586	HPCLAS_TRAIN_N_000666	2	HPCLAS_TRAIN_N_000666	D_hard_sample	0.11644369555001455	3.6461223306523185	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006587	1	HPCLAS_TRAIN_P_006587	HPCLAS_TRAIN_N_000182	2	HPCLAS_TRAIN_N_000182	D_hard_sample	0.6922162322661259	5.716279923369327	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006587	1	HPCLAS_TRAIN_P_006587	HPCLAS_TRAIN_N_001317	4	HPCLAS_TRAIN_N_001317	B_ambiguous	0.024771980696184026	6.759203265475907	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006587	1	HPCLAS_TRAIN_P_006587	HPCLAS_TRAIN_N_002450	1	HPCLAS_TRAIN_N_002244	D_hard_sample	0.5314191380325473	6.887089929987087	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006588	3	HPCLAS_TRAIN_P_006588	HPCLAS_TRAIN_N_004483	1	HPCLAS_TRAIN_N_004483	D_hard_sample	0.39188525359734855	6.2290780584910355	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006588	3	HPCLAS_TRAIN_P_006588	HPCLAS_TRAIN_N_001476	1	HPCLAS_TRAIN_N_001476	D_hard_sample	0.4405190389527831	6.233815566573087	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006588	3	HPCLAS_TRAIN_P_006588	HPCLAS_TRAIN_N_000128	0	HPCLAS_TRAIN_N_000128	D_hard_sample	0.636209708771386	6.408288726724182	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006589	0	HPCLAS_TRAIN_P_006589	HPCLAS_TRAIN_N_005002	0	HPCLAS_TRAIN_P_001569	B_ambiguous	0.6308656461832612	6.453213696045741	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006589	0	HPCLAS_TRAIN_P_006589	HPCLAS_TRAIN_N_001107	1	HPCLAS_TRAIN_N_001107	D_hard_sample	0.7267549886896526	6.945259043395876	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006589	0	HPCLAS_TRAIN_P_006589	HPCLAS_TRAIN_N_002057	4	HPCLAS_TRAIN_N_002057	D_hard_sample	0.6921790978570965	8.001603297622792	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006590	4	HPCLAS_TRAIN_P_006590	HPCLAS_TRAIN_N_001977	0	HPCLAS_TRAIN_N_001977	B_ambiguous	0.46183768848801865	3.0445311264938533	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006590	4	HPCLAS_TRAIN_P_006590	HPCLAS_TRAIN_N_003321	4	HPCLAS_TRAIN_N_003321	B_ambiguous	0.6291624809172902	3.246119641602279	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006590	4	HPCLAS_TRAIN_P_006590	HPCLAS_TRAIN_N_000878	0	HPCLAS_TRAIN_N_000878	D_hard_sample	0.4546574962219679	3.2789349614861583	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_006591	2	HPCLAS_TRAIN_P_006591	HPCLAS_TRAIN_N_001500	4	HPCLAS_TRAIN_N_001500	D_hard_sample	0.6204708014786626	6.379027969340187	CANDIDATE_NOT_YET_USED
