clean_id	original_id	current_label	source_file	homology_group	v2_role	recorded_sequence_hash	recomputed_sequence_sha256	recorded_hash_matches	exact_in_raw_train_P	exact_in_raw_train_N	registry_label_matches	lineage_bridge_matches	source_file_class_matches	original_id_found_in_expected_raw_fasta	traceable	semantic_level	evidence_level	label_rule	direct_protein_phenotype_supported	claim_boundary
HPCLAS_TRAIN_P_005895	EMA34471.1	1	train_P.fasta	HPCLAS_TRAIN_P_005895	development	c89dbdad81140dc6b8e6c294dad91713c14669a86e6af04f1fdbb0d94ca7ed2f	c89dbdad81140dc6b8e6c294dad91713c14669a86e6af04f1fdbb0d94ca7ed2f	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005896	ELZ29247.1	1	train_P.fasta	HPCLAS_TRAIN_P_005896	development	09adcff016465f65be84c09293bce468d78060337d5af35203ae279edf674546	09adcff016465f65be84c09293bce468d78060337d5af35203ae279edf674546	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005897	BCZ93467.1	1	train_P.fasta	HPCLAS_TRAIN_P_005897	development	28470d73ad8b2303e87cc1fe679f311169b0ab782e75278eef66b7d8a9713e5c	28470d73ad8b2303e87cc1fe679f311169b0ab782e75278eef66b7d8a9713e5c	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005898	ELY26846.1	1	train_P.fasta	HPCLAS_TRAIN_P_005898	development	cfaa8d22d7e5f91f5552af179e5a54a46bb02fa591176446708fb0d304f695ff	cfaa8d22d7e5f91f5552af179e5a54a46bb02fa591176446708fb0d304f695ff	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005900	EJN57803.1	1	train_P.fasta	HPCLAS_TRAIN_P_005900	development	01566def0aeb02cd5fb21342f7cfe4caf5c4a5860ed553864535391c4f735a00	01566def0aeb02cd5fb21342f7cfe4caf5c4a5860ed553864535391c4f735a00	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005902	ELY25445.1	1	train_P.fasta	HPCLAS_TRAIN_P_005902	development	1783c96f110d887a129b4249119748b7f4ffa3a6e7d6804042819469207dd221	1783c96f110d887a129b4249119748b7f4ffa3a6e7d6804042819469207dd221	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005903	QCZ93280.1	1	train_P.fasta	HPCLAS_TRAIN_P_005903	development	f6ff1ea94719ef075a6eb4d669b291fb0cafe4380d08eb3598ea8d081be5f7e7	f6ff1ea94719ef075a6eb4d669b291fb0cafe4380d08eb3598ea8d081be5f7e7	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005904	ELZ12609.1	1	train_P.fasta	HPCLAS_TRAIN_P_005904	development	8e45987d704a667c292946070a2f5f55444e8e9f3b78ff208e4133d98ec949fc	8e45987d704a667c292946070a2f5f55444e8e9f3b78ff208e4133d98ec949fc	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005905	RRQ21703.1	1	train_P.fasta	HPCLAS_TRAIN_P_005905	development	989b6e4024cc19dfe1ab3b5ead31301ee015e13a6173fe96be2f59d1d575d01b	989b6e4024cc19dfe1ab3b5ead31301ee015e13a6173fe96be2f59d1d575d01b	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005906	ELY43498.1	1	train_P.fasta	HPCLAS_TRAIN_P_005906	development	331dbd71871dc6799d68c2a6c4394012cd0bf2d782ec989312ffc1ad0a2720c3	331dbd71871dc6799d68c2a6c4394012cd0bf2d782ec989312ffc1ad0a2720c3	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005908	KPN29781.1	1	train_P.fasta	HPCLAS_TRAIN_P_005908	development	65e62b1cf7569b9874518fdba611cf315ca6778e396d30c0c285208ca84854ae	65e62b1cf7569b9874518fdba611cf315ca6778e396d30c0c285208ca84854ae	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005909	KZN23031.1	1	train_P.fasta	HPCLAS_TRAIN_P_005909	development	9489046fab1d80714e9f768d5e2bcb2e29a4e53864fbc51fe5206e6748bd39cb	9489046fab1d80714e9f768d5e2bcb2e29a4e53864fbc51fe5206e6748bd39cb	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005910	PPI83012.1	1	train_P.fasta	HPCLAS_TRAIN_P_005910	development	9ec850512b33d67af3fbd22b5eb5ace902e80831401c1f8954446c7fafca2bd3	9ec850512b33d67af3fbd22b5eb5ace902e80831401c1f8954446c7fafca2bd3	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005911	ENH95827.1	1	train_P.fasta	HPCLAS_TRAIN_P_005911	development	0e49e5422129fc35a9629adbd2a6dd9c28547cdb3971c50ae0936aafc3bc014c	0e49e5422129fc35a9629adbd2a6dd9c28547cdb3971c50ae0936aafc3bc014c	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005915	RXJ01705.1	1	train_P.fasta	HPCLAS_TRAIN_P_005915	development	4e2b7034d7bf934af2fb97811bd9ce9d52ea333037dfc0f9355779bd636c70a0	4e2b7034d7bf934af2fb97811bd9ce9d52ea333037dfc0f9355779bd636c70a0	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005916	KTG09444.1	1	train_P.fasta	HPCLAS_TRAIN_P_005916	development	61310e9ac36b78ea51d0853501af638600ea78485f29799a3f3228ac04228b4e	61310e9ac36b78ea51d0853501af638600ea78485f29799a3f3228ac04228b4e	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005917	KGP74671.1	1	train_P.fasta	HPCLAS_TRAIN_P_005917	development	e83e9f2e4d4847ba13b30b1fff2aa30d99ce5452b22d6245f18f201f2168dda6	e83e9f2e4d4847ba13b30b1fff2aa30d99ce5452b22d6245f18f201f2168dda6	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005918	BCZ94918.1	1	train_P.fasta	HPCLAS_TRAIN_P_005918	development	207cc0bf5d5a0a5719c0a07a1a16ab58e07642a3da45b4b34ade7683721e6dd6	207cc0bf5d5a0a5719c0a07a1a16ab58e07642a3da45b4b34ade7683721e6dd6	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005919	ELY27445.1	1	train_P.fasta	HPCLAS_TRAIN_P_005919	development	ba2779a11811406ad0d796401f756ff5de73f7b4105c4e0bb33aa9d33bb2c598	ba2779a11811406ad0d796401f756ff5de73f7b4105c4e0bb33aa9d33bb2c598	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005920	OZT77795.1	1	train_P.fasta	HPCLAS_TRAIN_P_005920	development	b4948ff0ad03994b94241d3fce5b82889cf4ed0b2f0f1b01c505e2859ec181e7	b4948ff0ad03994b94241d3fce5b82889cf4ed0b2f0f1b01c505e2859ec181e7	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005921	QCZ93711.1	1	train_P.fasta	HPCLAS_TRAIN_P_005921	development	06716fd8122cc89a55df5f77504dc769af211e0593d80edbd9dcdb2c69b710fd	06716fd8122cc89a55df5f77504dc769af211e0593d80edbd9dcdb2c69b710fd	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005922	TFH85235.1	1	train_P.fasta	HPCLAS_TRAIN_P_005922	development	76c80a2433fc2be7a4d490d358f15206a26d5f45ac878267e5df70125c5049f9	76c80a2433fc2be7a4d490d358f15206a26d5f45ac878267e5df70125c5049f9	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005923	RKQ34312.1	1	train_P.fasta	HPCLAS_TRAIN_P_005923	development	f971bac7b1fd9a1709d64d314774b25f64d9ef131e10006f8aef91632961a523	f971bac7b1fd9a1709d64d314774b25f64d9ef131e10006f8aef91632961a523	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005924	WIF99103.1	1	train_P.fasta	HPCLAS_TRAIN_P_005924	development	5d8b8d770fc76dc13de82f3d14ff0b10b59dcf07b29d428c67fe4ed063a02176	5d8b8d770fc76dc13de82f3d14ff0b10b59dcf07b29d428c67fe4ed063a02176	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005926	ELZ16072.1	1	train_P.fasta	HPCLAS_TRAIN_P_005926	development	23b1dfa3f9b76bf55517b150a7749cdae2d1a306cf007ca493ec6ad34213b00a	23b1dfa3f9b76bf55517b150a7749cdae2d1a306cf007ca493ec6ad34213b00a	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005927	QCZ92844.1	1	train_P.fasta	HPCLAS_TRAIN_P_005927	development	cdea914e93fcc03feafe02b06ffadb5dbcac8f6e5fd52922330eb5328e4e4988	cdea914e93fcc03feafe02b06ffadb5dbcac8f6e5fd52922330eb5328e4e4988	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005928	QKG93412.1	1	train_P.fasta	HPCLAS_TRAIN_P_005928	development	c63014c44e964ed844bc79afbf3c1ef7e3d30ac3c872839e8d0ec4d4f959bfaa	c63014c44e964ed844bc79afbf3c1ef7e3d30ac3c872839e8d0ec4d4f959bfaa	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005929	EMA45347.1	1	train_P.fasta	HPCLAS_TRAIN_P_005929	development	f42e876f884e0726b92f1e89d34f1e8072531579d84d5e86a8faf3e0bd18c082	f42e876f884e0726b92f1e89d34f1e8072531579d84d5e86a8faf3e0bd18c082	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005930	QDX40705.1	1	train_P.fasta	HPCLAS_TRAIN_P_005930	development	da4a428d192d26e35a57beb94145e752f677b15c38a544b3b9474af8fb62ee11	da4a428d192d26e35a57beb94145e752f677b15c38a544b3b9474af8fb62ee11	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005931	TKV66776.1	1	train_P.fasta	HPCLAS_TRAIN_P_005931	development	f95ff00976c36a2269ecf63e7e6fb3afb1cf6923ac696366031dae2781925a7c	f95ff00976c36a2269ecf63e7e6fb3afb1cf6923ac696366031dae2781925a7c	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005932	USZ69565.1	1	train_P.fasta	HPCLAS_TRAIN_P_005932	development	96f9f4ba9c6fb419af0337cf49f9d00c6aa015c9acca00775a9b7d3cfc54de73	96f9f4ba9c6fb419af0337cf49f9d00c6aa015c9acca00775a9b7d3cfc54de73	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005933	QHZ58308.1	1	train_P.fasta	HPCLAS_TRAIN_P_005933	development	12d08a614bd74422a710af2d7a9ea0ee36e676e266b380097d1d8eefb01d1797	12d08a614bd74422a710af2d7a9ea0ee36e676e266b380097d1d8eefb01d1797	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005934	OWZ83034.1	1	train_P.fasta	HPCLAS_TRAIN_P_005934	development	56d65c260b4cd49648e4ba2c38676715ee400fd5f53b7545c2187058f517b600	56d65c260b4cd49648e4ba2c38676715ee400fd5f53b7545c2187058f517b600	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005935	PAV29147.1	1	train_P.fasta	HPCLAS_TRAIN_P_005935	development	80ef1500c75e22de7705272527bc2c64c65672889274910f8d20ba90633d5608	80ef1500c75e22de7705272527bc2c64c65672889274910f8d20ba90633d5608	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005936	ACB85133.1	1	train_P.fasta	HPCLAS_TRAIN_P_005936	development	c78c65b52846351ac6839901de88ee67b522eccbd7945488739d21a088f9698f	c78c65b52846351ac6839901de88ee67b522eccbd7945488739d21a088f9698f	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005937	UPV74159.1	1	train_P.fasta	HPCLAS_TRAIN_P_005937	development	4a0058ee7fda94caa6dac9a9caa0da818d9434c7c0a2fa7f3182a756e804c261	4a0058ee7fda94caa6dac9a9caa0da818d9434c7c0a2fa7f3182a756e804c261	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005938	USZ74281.1	1	train_P.fasta	HPCLAS_TRAIN_P_005938	development	c5c532eebcfe6832434b22b54d8c0f0f36bb7de270017404f13fed249480fe38	c5c532eebcfe6832434b22b54d8c0f0f36bb7de270017404f13fed249480fe38	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005939	ELZ12813.1	1	train_P.fasta	HPCLAS_TRAIN_P_005939	development	7e52563160b5a50d6487edaf7113b18a3371f0c497eba9bbc02d8d32fa4c1f77	7e52563160b5a50d6487edaf7113b18a3371f0c497eba9bbc02d8d32fa4c1f77	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005940	ATW89594.1	1	train_P.fasta	HPCLAS_TRAIN_P_005940	development	b1bd029862dd82e5c7bcda49ac1aa17f24a0473437687ac7e1ce951ea1ad3195	b1bd029862dd82e5c7bcda49ac1aa17f24a0473437687ac7e1ce951ea1ad3195	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005941	QST02769.1	1	train_P.fasta	HPCLAS_TRAIN_P_005941	development	016ef232ebd64b33a2af6dbeada4818ae25e2d660bd406f3993a4e416b1fb0b4	016ef232ebd64b33a2af6dbeada4818ae25e2d660bd406f3993a4e416b1fb0b4	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005942	AGY92356.1	1	train_P.fasta	HPCLAS_TRAIN_P_005942	development	616406d2dd9e5b51f811365bf34d0972eb9d4d45919da0b8583f2644e0daacd8	616406d2dd9e5b51f811365bf34d0972eb9d4d45919da0b8583f2644e0daacd8	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005944	WP_013062455.1	1	train_P.fasta	HPCLAS_TRAIN_P_005944	development	2b190905a4f743bf5ab76dd6f2146f257da19b1c1db2f955ca7f80951228d13c	2b190905a4f743bf5ab76dd6f2146f257da19b1c1db2f955ca7f80951228d13c	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005945	AOY89541.1	1	train_P.fasta	HPCLAS_TRAIN_P_005945	development	b58eee9edea6db8d21c5ee48f05f9bc7c4adc9e8e1c62f2fe6a7ade4fc85deee	b58eee9edea6db8d21c5ee48f05f9bc7c4adc9e8e1c62f2fe6a7ade4fc85deee	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005946	RKQ29327.1	1	train_P.fasta	HPCLAS_TRAIN_P_005946	development	12d6a688f8a0b7d6ca1bd80b70484a50059d4843e4ff48f2c19ab98f3f19363d	12d6a688f8a0b7d6ca1bd80b70484a50059d4843e4ff48f2c19ab98f3f19363d	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005947	ELZ02029.1	1	train_P.fasta	HPCLAS_TRAIN_P_005947	development	813e4132f4610946d086a49e49cefbd2b8a690e3682b44ab1dfdd0f909334a6b	813e4132f4610946d086a49e49cefbd2b8a690e3682b44ab1dfdd0f909334a6b	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005948	AGY91081.1	1	train_P.fasta	HPCLAS_TRAIN_P_005948	development	9752029fb3c5f2ec4b11f5c23e7a9d78fb55aa9be36cb73c09a726a214f7185f	9752029fb3c5f2ec4b11f5c23e7a9d78fb55aa9be36cb73c09a726a214f7185f	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005949	KIH96483.1	1	train_P.fasta	HPCLAS_TRAIN_P_005949	development	95a417eb2c38bac89e9da194481bb39295f3cf7b2b7c832abc6b88a91b2ba426	95a417eb2c38bac89e9da194481bb39295f3cf7b2b7c832abc6b88a91b2ba426	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005950	AHB66037.1	1	train_P.fasta	HPCLAS_TRAIN_P_005950	development	ebfb56515c4d415a3d871aee89a4d47ab5cd235012e34c02cf6f618d11515e4a	ebfb56515c4d415a3d871aee89a4d47ab5cd235012e34c02cf6f618d11515e4a	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005951	ALC17353.1	1	train_P.fasta	HPCLAS_TRAIN_P_005951	development	e65d58d20366f2eaa10b6a95eb97b1bdf2b7db52705bd62ead8b245c43dce60f	e65d58d20366f2eaa10b6a95eb97b1bdf2b7db52705bd62ead8b245c43dce60f	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005952	OZC37508.1	1	train_P.fasta	HPCLAS_TRAIN_P_005952	development	d31adcee524670958dd3596165dde3d81c44566004cd75c07d40f71c949503fd	d31adcee524670958dd3596165dde3d81c44566004cd75c07d40f71c949503fd	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005954	AVQ98530.1	1	train_P.fasta	HPCLAS_TRAIN_P_005954	development	23fedfc7543b8de0d3c0e39509d797b7b9059411dd2e3f5ede4414231a2f9bf2	23fedfc7543b8de0d3c0e39509d797b7b9059411dd2e3f5ede4414231a2f9bf2	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005955	QSG03171.1	1	train_P.fasta	HPCLAS_TRAIN_P_005955	development	2c60561e738cc0eaeb6007604f1bf82ae0100f2364d0f529e3bcc643d9613293	2c60561e738cc0eaeb6007604f1bf82ae0100f2364d0f529e3bcc643d9613293	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005956	AIF66559.1	1	train_P.fasta	HPCLAS_TRAIN_P_005956	development	f6b7cbca975b0dc0259bda7211ad3ec32d12e5ffbeb3a014767567573098f795	f6b7cbca975b0dc0259bda7211ad3ec32d12e5ffbeb3a014767567573098f795	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005957	KIH99408.1	1	train_P.fasta	HPCLAS_TRAIN_P_005957	development	fcf243dbd8bead77ec82930e3cacac9e8930690faebb5fb71f2a7e9b3a2c47cc	fcf243dbd8bead77ec82930e3cacac9e8930690faebb5fb71f2a7e9b3a2c47cc	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005958	ELZ03658.1	1	train_P.fasta	HPCLAS_TRAIN_P_005958	development	a9b883fb250d92cf891cb90dcf912a3adc8000b2649ffd9ff7ccf17cc694574b	a9b883fb250d92cf891cb90dcf912a3adc8000b2649ffd9ff7ccf17cc694574b	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005959	ANT61189.1	1	train_P.fasta	HPCLAS_TRAIN_P_005959	development	2d55f92b3924bdc748f1787cc33b5ed4361777f7b8f78c8f0fff2edaad7659e2	2d55f92b3924bdc748f1787cc33b5ed4361777f7b8f78c8f0fff2edaad7659e2	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005961	EPX78001.1	1	train_P.fasta	HPCLAS_TRAIN_P_005961	development	13ae5f8d559b552cc840eec7d58a8b5dca3b149dd0222065245484d41c7f10e4	13ae5f8d559b552cc840eec7d58a8b5dca3b149dd0222065245484d41c7f10e4	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005963	QCZ92900.1	1	train_P.fasta	HPCLAS_TRAIN_P_005963	development	b6ef43f32f7daaf4d6b99e429278056181871ecef7ae225bd107ba1f563f3ac5	b6ef43f32f7daaf4d6b99e429278056181871ecef7ae225bd107ba1f563f3ac5	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005964	ELZ07541.1	1	train_P.fasta	HPCLAS_TRAIN_P_005964	development	b17060053002f3ad15bc5fa1fda6959348efbb928aab51db9dfc18702b7c6d30	b17060053002f3ad15bc5fa1fda6959348efbb928aab51db9dfc18702b7c6d30	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005965	WIF99066.1	1	train_P.fasta	HPCLAS_TRAIN_P_005965	development	2b3d831b963d7fb68f3ea8c7f0162444e12c667f78eb50b55d7e41577406a499	2b3d831b963d7fb68f3ea8c7f0162444e12c667f78eb50b55d7e41577406a499	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005966	EMA67243.1	1	train_P.fasta	HPCLAS_TRAIN_P_005966	development	10440ce43447d4035d15ccb2f7f64a004f0f32eb959c3d4e1ce3d2e4b2d774b5	10440ce43447d4035d15ccb2f7f64a004f0f32eb959c3d4e1ce3d2e4b2d774b5	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005968	ELY92456.1	1	train_P.fasta	HPCLAS_TRAIN_P_005968	development	e7b8f609cf9ab18cf43d469f7238ac26d1797bc21fbfb6cb46a6c8fb95c89478	e7b8f609cf9ab18cf43d469f7238ac26d1797bc21fbfb6cb46a6c8fb95c89478	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005971	KFF50348.1	1	train_P.fasta	HPCLAS_TRAIN_P_005971	development	d2162001852f3e607f835b6afd6c4064eb7a7d7505a0978bd29c8fbc03a51393	d2162001852f3e607f835b6afd6c4064eb7a7d7505a0978bd29c8fbc03a51393	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005972	QDZ39898.1	1	train_P.fasta	HPCLAS_TRAIN_P_005972	development	4c87095d136b0d68a61bbe7a1154b89ea1e838317da4036de40e8dcf1b07fd92	4c87095d136b0d68a61bbe7a1154b89ea1e838317da4036de40e8dcf1b07fd92	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005973	EOR04760.1	1	train_P.fasta	HPCLAS_TRAIN_P_005973	development	04a5229aa281e282ac0ca2dfd0f8e34221cb759a89ca7ae95d776d528f27d4d1	04a5229aa281e282ac0ca2dfd0f8e34221cb759a89ca7ae95d776d528f27d4d1	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005974	AGY91449.1	1	train_P.fasta	HPCLAS_TRAIN_P_005974	development	54dbc3e44385c8823e38629fb8a59a5d486d798f77d02615529981a456d1e3bd	54dbc3e44385c8823e38629fb8a59a5d486d798f77d02615529981a456d1e3bd	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_P_005975	QCP89844.1	1	train_P.fasta	HPCLAS_TRAIN_P_005975	development	9a7e48e0cd68a1114dd9d469428153d13a40447936026b922cc481d6acf6b082	9a7e48e0cd68a1114dd9d469428153d13a40447936026b922cc481d6acf6b082	true	true	false	true	true	true	true	true	L1	E1	HPClas_train_P_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
